id,data,siglaOrgao,proposicaoObjeto,descricao,aprovacao
2322490-2,2022-05-18,CMADS,REQ 17/2022 CMADS,Aprovado.,1.0
2322478-2,2022-05-18,CMADS,REQ 16/2022 CMADS,Aprovado.,1.0
2322229-2,2022-05-18,CMADS,REQ 15/2022 CMADS,Aprovado com a inclusão do Deputado Nilto Tatto de Representante da CONTAQ.,1.0
2321501-2,2022-05-18,CMADS,REQ 9/2022 CMADS,Aprovado.,1.0
2180923-83,2022-05-18,CMADS,,Aprovado o Parecer.,1.0
2309053-53,2022-05-17,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 648/2022.,1.0
2309053-52,2022-05-17,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2309053-51,2022-05-17,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2309053-50,2022-05-17,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2021 à CDU (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2309053-49,2022-05-17,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2309053-48,2022-05-17,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2320686-11,2022-05-17,PLEN,REQ 648/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 290; não: 116; total: 406.,1.0
2313735-82,2022-05-17,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Hugo Motta (Republicanos-PB).",1.0
2313735-80,2022-05-17,PLEN,,Mantido o texto. Sim: 270; não: 120; abstenção: 1; total: 391.,
2313735-78,2022-05-17,PLEN,,Mantido o texto. Sim: 260; não: 123; total: 383.,
2313735-75,2022-05-17,PLEN,,Suprimido o texto. Sim: 30; não: 342; abstenção: 1; total: 373.,
2313735-62,2022-05-17,PLEN,,Mantido o texto. Sim: 242; não: 116; total: 358.,
2313735-59,2022-05-17,PLEN,,Mantido o texto. Sim: 261; não: 132; total: 393.,
2313735-56,2022-05-17,PLEN,,Rejeitada a Emenda de Comissão n° 74. Sim: 150; não: 215; total: 365.,0.0
2313735-55,2022-05-17,PLEN,,Aprovada a Emenda de Comissão nº 48. Sim: 262; não: 141; total: 403.,1.0
2313735-50,2022-05-17,PLEN,,Rejeitado o destaque. Sim: 24; não: 369; total: 393.,0.0
2313735-47,2022-05-17,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 405; não: 9; total: 414.",1.0
2313735-42,2022-05-17,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2313735-41,2022-05-17,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2313740-68,2022-05-17,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Alex Manente (Cidadania-SP).",1.0
2313740-66,2022-05-17,PLEN,,Mantido o texto. Sim: 248; não: 89; total: 337.,
2313740-63,2022-05-17,PLEN,,Rejeitada a Emenda de Plenário nº 3. Sim: 120; não: 225; totaal: 345.,0.0
2313740-55,2022-05-17,PLEN,,"Rejeitada a Emenda de Plenário nº 2, com parecer pela rejeição.",0.0
2313740-53,2022-05-17,PLEN,,"Aprovada a Medida Provisória nº 1.095 de 2021, na forma do Projeto de Lei de Conversão, ressalvados os destaques. Sim: 265; não: 7; total: 272.",1.0
2313740-51,2022-05-17,PLEN,,Rejeitado o destaque. Sim: 9; não: 325; total: 334.,0.0
2313740-50,2022-05-17,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2053185-110,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
556891-82,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2122921-63,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2237594-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2319252-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2316669-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2303165-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2295845-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2280048-19,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2265932-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2264402-19,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2262870-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2247057-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2238016-18,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2236241-20,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2225365-19,2022-05-17,MERCOSUL,,Aprovado o Parecer.,1.0
2323114-3,2022-05-17,CESPO,REQ 15/2022 CESPO,Aprovado. Subscreveram o Requerimento os Deputados Felício Laterça e Delegado Pablo.,1.0
2322001-4,2022-05-17,CESPO,REQ 6/2022 CESPO,Aprovado. Subscreveu o Requerimento o Dep. Delegado Pablo.,1.0
2322182-4,2022-05-17,CESPO,REQ 13/2022 CESPO,Aprovado. Subscreveu o Requerimento o Dep. Delegado Pablo.,1.0
2287780-21,2022-05-17,CPD,,Aprovado o Parecer com Complementação de Voto.,1.0
2323152-3,2022-05-17,CESPO,REQ 16/2022 CESPO,Aprovado.,1.0
2302038-29,2022-05-17,CPD,,Aprovado o Parecer com Complementação de Voto.,1.0
2323213-2,2022-05-17,GTJOVENS,REQ 2/2022 GTJOVENS,Aprovado.,1.0
2313152-3,2022-05-17,CESPO,REQ 66/2021 CESPO,Aprovado.,1.0
2323199-2,2022-05-17,GTJOVENS,REQ 1/2022 GTJOVENS,Aprovado.,1.0
2088318-81,2022-05-17,CCJC,,Rejeitado o Requerimento de Retirada de Pauta.,0.0
2311696-2,2022-05-17,GTJOVENS,REQ 7/2021 GTJOVENS,"Aprovado, com a solicitação de ser audiência pública conjunta com a Comissão de Educação, a pedido da autora, Deputada Tabata Amaral.",1.0
2111932-76,2022-05-17,CSPCCO,,Aprovado o Parecer.,1.0
2076322-47,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2266233-36,2022-05-17,CSPCCO,,Rejeitado o Requerimento de Retirada de Pauta.,0.0
2282195-22,2022-05-17,CPD,,Aprovado o Parecer.,1.0
2307738-18,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2307736-18,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2304763-18,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2301032-18,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2323201-2,2022-05-17,CPD,REQ 12/2022 CPD,Aprovado. Subscrito pelas Deputadas Rejane Dias e Maria Rosas e pelo Deputado Professor Joziel.,1.0
2323200-2,2022-05-17,CPD,REQ 11/2022 CPD,Aprovado. Subscrito pela Deputada Rejane Dias e pelo Deputado Professor Joziel.,1.0
2323138-2,2022-05-17,CPD,REQ 10/2022 CPD,Aprovado.,1.0
2322457-2,2022-05-17,CPD,REQ 9/2022 CPD,Aprovado.,1.0
2221168-64,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2304776-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2304774-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2304772-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2304722-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2304711-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2304705-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2302119-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
2299801-34,2022-05-17,CCJC,,Aprovada a Redação Final.,1.0
114149-74,2022-05-17,CCJC,,Aprovado o Parecer.,1.0
2323195-2,2022-05-17,CLP,REQ 27/2022 CLP,Aprovado.,1.0
2323193-2,2022-05-17,CLP,REQ 25/2022 CLP,Aprovado.,1.0
2323136-2,2022-05-17,CLP,REQ 24/2022 CLP,Aprovado.,1.0
2323194-2,2022-05-17,CLP,REQ 26/2022 CLP,Aprovado.,1.0
2323196-2,2022-05-17,CLP,REQ 28/2022 CLP,Aprovado.,1.0
2323035-2,2022-05-17,CLP,REQ 23/2022 CLP,Aprovado.,1.0
2323034-2,2022-05-17,CLP,REQ 22/2022 CLP,Aprovado.,1.0
2322653-5,2022-05-17,CSPCCO,REQ 9/2022 CSPCCO,"Aprovado, com transformação de convocação para convite.",1.0
2322233-2,2022-05-17,CSPCCO,REQ 6/2022 CSPCCO,"Aprovado, com subscrição dos Deputados Daniel Silveira, Delegado Antonio Furtado, Capitão Derrite, Junio Amaral e Sargento Fahur.",1.0
2322653-3,2022-05-17,CSPCCO,REQ 9/2022 CSPCCO,Aprovado o Requerimento de Inversão de Pauta.,1.0
2322296-2,2022-05-17,CSPCCO,REQ 7/2022 CSPCCO,"Aprovado, com subscrição dos Deputados Daniel Silveira, Delegado Antonio Furtado, Capitão Derrite, Junio Amaral e Sargento Fahur.",1.0
2322573-2,2022-05-17,CSPCCO,REQ 8/2022 CSPCCO,"Aprovado, contra o voto do Deputado Paulo Teixeira, com subscrição dos Deputados Sargento Fahur, Jones Moura, Sanderson, Daniel Silveira e Capitão Derrite.",1.0
2024102-23,2022-05-17,MESA,,Deferido.,1.0
2322813-2,2022-05-17,CTASP,REQ 22/2022 CTASP,Aprovado.,1.0
2322634-2,2022-05-17,CTASP,REQ 21/2022 CTASP,Aprovado.,1.0
2322596-2,2022-05-17,CTASP,REQ 20/2022 CTASP,Aprovado.,1.0
2322570-2,2022-05-17,CTASP,REQ 18/2022 CTASP,"Aprovado. Os Deputados Daniel Almeida, André Figueiredo, Leônidas Cristino e Rogério Correia Subscreveram o Requerimento.",1.0
2322427-2,2022-05-17,CTASP,REQ 17/2022 CTASP,Aprovado.,1.0
2322422-2,2022-05-17,CTASP,REQ 16/2022 CTASP,Aprovado.,1.0
2322239-2,2022-05-17,CTASP,REQ 15/2022 CTASP,Aprovado.,1.0
2322201-2,2022-05-17,CTASP,REQ 14/2022 CTASP,Aprovado.,1.0
2306074-41,2022-05-12,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Paula Belmonte (Cidadania-DF).",1.0
2306074-39,2022-05-12,PLEN,,"Aprovado o Projeto de Lei nº 3.931, de 2021.",1.0
2267815-28,2022-05-12,SECAP(SGM),,"Realizar o encaminhamento do PRC-79/2020 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2322496-8,2022-05-12,PLEN,REQ 726/2022,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0
2184589-47,2022-05-12,PLEN,,"Aprovada a Redação Final, assinada pelo Relator, Dep. Enrico Misasi (MDB-SP).",1.0
2184589-45,2022-05-12,PLEN,,"Aprovado o Projeto de Decreto Legislativo nº 1.052, de 2018.",1.0
2163132-39,2022-05-12,PLEN,,"Aprovada a Redação Final, assinada pelo Relator, Dep. Paulo Abi-Ackel (PSDB-MG).",1.0
2163132-37,2022-05-12,PLEN,,"Aprovado o Projeto de Decreto Legislativo nº 850, de 2017.",1.0
2294311-36,2022-05-12,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Jefferson Campos (PL-SP).",1.0
2294311-34,2022-05-12,PLEN,,"Aprovado o Projeto de Lei nº 2.832, de 2021.",1.0
2306073-36,2022-05-12,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Tereza Nelma (PSD-AL).",1.0
2306073-34,2022-05-12,PLEN,,"Aprovado o Projeto de Lei nº 3.930, de 2021.",1.0
2317464-49,2022-05-12,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Aline Gurgel (Republicanos/AP).",1.0
2317464-44,2022-05-12,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 499, de 2022, adotado pela relatora da Comissão de Seguridade Social e Família.",1.0
2282686-54,2022-05-12,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Rosana Valle (PL-SP).",1.0
2282686-52,2022-05-12,PLEN,,"Aprovado o Projeto de Lei nº 1.795, de 2021.",1.0
2322638-8,2022-05-12,PLEN,REQ 738/2022,Aprovado o Requerimento de urgência.,1.0
2313781-93,2022-05-11,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Bia Kicis (PL-DF).",1.0
2313781-91,2022-05-11,PLEN,,Rejeitada a Emenda de Plenário nº 2. Sim: 91; não: 226; total: 317.,0.0
2313781-88,2022-05-11,PLEN,,Rejeitada a Emenda de Comissão nº 173. Sim: 102; não: 217; total: 319.,0.0
2313781-85,2022-05-11,PLEN,,Rejeitada a Emenda de Plenário nº 1. Sim: 102; não: 230; total: 332.,0.0
2313781-82,2022-05-11,PLEN,,Rejeitada a Emenda de Plenário nº 5. Sim: 99; não: 227; total: 326.,0.0
2313781-74,2022-05-11,PLEN,,Rejeitada a Emenda de Comissão nº 26. Sim: 107; não: 208; abstenção: 1; total: 326.,0.0
2313781-71,2022-05-11,PLEN,,Rejeitada a Emenda de Plenário nº 3. Sim: 92; não: 237; total: 329.,0.0
2313781-70,2022-05-11,PLEN,,Rejeitado o Destaque. Sim: 85; não: 224; abstenção: 1; total: 310.,0.0
2313781-65,2022-05-11,PLEN,,Rejeitadas as Emendas de Plenário ao Projeto de Lei de Conversão.,0.0
2313781-63,2022-05-11,PLEN,,"Aprovada a Medida Provisória nº 1.099 de 2022, na forma do Projeto de Lei de Conversão, ressalvados os destaques. Sim: 251; não: 96; abstenção: 2; total: 349.",1.0
2313781-61,2022-05-11,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2313781-60,2022-05-11,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2313781-57,2022-05-11,PLEN,,Rejeitado o Requerimento. Sim: 4; não: 268: abstenção: 4; total: 276.,0.0
2313781-47,2022-05-11,PLEN,,Rejeitado o Requerimento. Sim: 11; não: 274; abstenção: 3; total: 288.,0.0
2287511-71,2022-05-11,CCJC,,"Aprovado o Parecer com o seguinte resultado:  27 votos ""Sim"", 10 votos ""Não"". Quórum de votação: 37 votos.",1.0
2313781-39,2022-05-11,PLEN,,Rejeitado o Requerimento. Sim: 13; não: 278; abstenção: 1; total: 292.,0.0
2259975-28,2022-05-11,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 518/2022.,1.0
2259975-27,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2020 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2259975-26,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2020 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2259975-25,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2020 à CE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2259975-24,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2020 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2259975-23,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-4188/2020 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2319511-13,2022-05-11,PLEN,REQ 518/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; não: 17; abstenção: 1; total: 352.,1.0
2313170-71,2022-05-11,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Aluisio Mendes (PSC-MA).",1.0
2313170-69,2022-05-11,PLEN,,Mantido o texto.,
2313170-63,2022-05-11,PLEN,,Rejeitada a Emenda de Plenário nº 2 ao Projeto de Lei de Conversão.,0.0
2313170-61,2022-05-11,PLEN,,"Aprovada a Medida Provisória nº 1.080 de 2021, na forma do Projeto de Lei de Conversão, ressalvados os destaques.",1.0
2313170-59,2022-05-11,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2313170-58,2022-05-11,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",1.0
2313170-43,2022-05-11,PLEN,,Rejeitado o requerimento. Sim: 11; não: 343; total: 354.,0.0
2320599-7,2022-05-11,PLEN,REQ 641/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0
2294311-25,2022-05-11,PLEN,,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 453/2022.,1.0
2294311-24,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-2832/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2318956-13,2022-05-11,PLEN,REQ 453/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0
2302757-22,2022-05-11,CCULT,,Aprovado o Parecer.,1.0
2198534-51,2022-05-11,CCULT,,Aprovado o Parecer.,1.0
2198534-50,2022-05-11,CCULT,,Rejeitado o requerimento de retirada de pauta (Sim: 1; não: 10; total: 11).,0.0
2322358-2,2022-05-11,CTUR,REQ 9/2022 CTUR,Aprovado.,1.0
2322352-3,2022-05-11,CTUR,REQ 8/2022 CTUR,"Aprovado.
Subscrito pelo Dep. Bibo Nunes (PL/RS).",1.0
2322139-2,2022-05-11,CTUR,REQ 7/2022 CTUR,"Aprovado.
Subscrito pelo Dep. Paulo Guedes (PT/MG),",1.0
2322075-2,2022-05-11,CTUR,REQ 6/2022 CTUR,"Aprovado.
Subscrito pelo Dep. Paulo Guedes (PT/MG).",1.0
2322048-2,2022-05-11,CTUR,REQ 5/2022 CTUR,"Aprovado.
Subscrito pelo Dep. Paulo Guedes (PT/MG).",1.0
2322047-2,2022-05-11,CTUR,REQ 4/2022 CTUR,"Aprovado.
Subscrito pelo Dep. Paulo Guedes (PT/MG).",1.0
2321564-2,2022-05-11,CTUR,REQ 3/2022 CTUR,"Aprovado.
Subscrito pelo Dep. Paulo Guedes (PT/MG).",1.0
2320582-2,2022-05-11,CTUR,REQ 2/2022 CTUR,Aprovado.,1.0
2320577-3,2022-05-11,CTUR,REQ 1/2022 CTUR,"Aprovado. 
Subscrito pelo Dep. Paulo Guedes (PT/MG).",1.0
2268691-46,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-54/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2268691-45,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-54/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2268691-44,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-54/2021 à CE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
2268691-43,2022-05-11,SECAP(SGM),,"Realizar o encaminhamento do PL-54/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0
451099-54,2022-05-11,CIDOSO,,"Aprovado o Parecer da Relatora, Dep. Geovania de Sá, pela aprovação do PL nº 6047/2009.",1.0
2287197-23,2022-05-11,CCULT,,Aprovado o Parecer.,1.0
2322369-2,2022-05-11,CDHM,REQ 21/2022 CDHM,Aprovado.,1.0
2322348-2,2022-05-11,CDHM,REQ 20/2022 CDHM,Aprovado.,1.0
2322347-2,2022-05-11,CDHM,REQ 19/2022 CDHM,Aprovado.,1.0
2322301-2,2022-05-11,CDHM,REQ 18/2022 CDHM,Aprovado. Subscrito pelo Deputado Túlio Gadêlha.,1.0
2322221-2,2022-05-11,CDHM,REQ 17/2022 CDHM,Aprovado.,1.0
2322120-2,2022-05-11,CDHM,REQ 16/2022 CDHM,Aprovado.,1.0
2321317-2,2022-05-11,CDHM,REQ 15/2022 CDHM,Aprovado. Subscrito pelo Deputado Túlio Gadêlha.,1.0
2321128-2,2022-05-11,CDHM,REQ 14/2022 CDHM,Aprovado. Subscrito pelo Deputado Túlio Gadêlha.,1.0
2274131-21,2022-05-11,CMULHER,,Aprovado o Parecer.,1.0
2154140-45,2022-05-11,CCULT,,Aprovado o Parecer.,1.0
2322317-2,2022-05-11,CMULHER,REQ 3/2022 CMULHER,Aprovado.,1.0
2322364-3,2022-05-11,CIDOSO,REQ 13/2022 CIDOSO,Aprovado.,1.0
2321242-3,2022-05-11,CMULHER,,Aprovado.,1.0
2322209-2,2022-05-11,CCULT,REQ 11/2022 CCULT,Aprovado.,1.0
2322163-2,2022-05-11,CCULT,REQ 10/2022 CCULT,Aprovado. A Dep. Professora Rosa Neide subscreveu o requerimento.,1.0
2322361-3,2022-05-11,CIDOSO,REQ 12/2022 CIDOSO,"Aprovado, com a subscrição dos Deputados:  Delegado Antônio Furtado (UNIÃO-RJ), Geovania de Sá (PSDB-SC), Dulce Miranda (MDB-TO) e Vilson da Fetaemg (PSB-MG).",1.0
2322245-4,2022-05-11,CIDOSO,REQ 11/2022 CIDOSO,"Aprovado com a inclusão dos seguintes convidados: Representante da Polícia Federal, Dr. Sandro Lúcio Gonçalves; Sr. João Adolfo; Sr. Felipe Brito; e Sr. Milton Antunes.
Subscreveram o Requerimento os Deputados: Merlong Solano (PT-PI), Tereza Nelma (PSD-AL), Delegado Antônio Furtado (UNIÃO-RJ), Miguel Lombardi (PL-SP), Dulce Miranda (MDB-TO) e Geovania de Sá (PSDB-SC).",1.0
2322225-3,2022-05-11,CIDOSO,REQ 9/2022 CIDOSO,"Aprovado, com a subscrição do Dep. Miguel Lombardi (PL/SP).",1.0
2233164-22,2022-05-11,CSSF,,Aprovado o Parecer.,1.0
2250440-36,2022-05-11,CSSF,,Aprovado o Parecer.,1.0
2322223-3,2022-05-11,CIDOSO,REQ 8/2022 CIDOSO,Aprovado.,1.0
2284004-49,2022-05-11,CSSF,,Aprovado o Parecer.,1.0
2321391-4,2022-05-11,CIDOSO,,Aprovado.,1.0
2214020-41,2022-05-11,CSSF,,Aprovado o Parecer.,1.0
2193500-63,2022-05-11,CCTCI,,Aprovado o Parecer.,1.0
944337-63,2022-05-11,CCJC,,Aprovado o Parecer.,1.0
2322234-2,2022-05-11,CREDN,REQ 11/2022 CREDN,"Aprovado o Requerimento, com a inclusão da ativista comunitária Esther Sanches no rol de convidados.",1.0
